id,title,release_date,budget,revenue,vote_average,vote_count,popularity,genres,keywords
410367,Iqaluit,2016-09-15,0,0,7.5,2,1.839,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
306947,The Invitation,2016-04-08,1000000,354835,6.5,2434,16.472,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[236, 1157, 2340, 2097, 3301, 6158, 9758, 10410, 12565, 14831, 187056, 190722, 191260, 193227, 243000]"
69771,Iron Doors,2010-03-17,0,0,4.347,49,7.615,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
449924,Ip Man 4: The Finale,2019-12-19,52000000,176345966,7.27,1827,15.79,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[2356, 779, 780, 387, 1721, 582, 1788, 3436, 9672, 9663, 10163, 12425, 13159, 33402, 208992, 288298]"
159407,Jadoo,2013-09-06,0,0,5.7,9,3.063,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13027, 156195, 222083, 297727]"
38543,Ironclad,2011-03-03,25000000,5151023,6.153,685,14.641,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[1701, 502, 1721, 3098, 10141, 10466, 12965, 13084, 14656, 208681, 215160]"
398978,The Irishman,2019-11-01,159000000,968853,7.614,6379,45.067,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[520, 276, 818, 2708, 904, 3149, 1228, 1857, 3230, 4995, 10235, 9826, 10291, 10391, 11001, 155538, 157171, 164400, 208611, 208992, 211706, 231921, 236369, 240303, 279928, 280520, 280521]"
450489,Irreplaceable You,2018-02-16,10000000,0,7.0,674,14.449,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
302349,Iron Sky: The Coming Race,2019-01-25,21000000,400900,5.093,350,29.431,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[305, 2652, 4458, 9663, 9951, 157213, 189422, 215127, 241930]"
68721,Iron Man 3,2013-04-18,200000000,1215577205,6.927,21371,75.778,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[387, 1242, 9715, 8613, 9717, 6335, 12547, 179430, 180547, 207317, 260872]"
10679,Iron Sky,2012-04-04,7500000,10109659,5.717,1505,21.869,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[305, 11105, 3243, 2652, 3249, 3268, 3801, 4278, 9830, 9882, 159287]"
10138,Iron Man 2,2010-04-28,200000000,623933331,6.837,20104,97.239,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1576, 9715, 8613, 9717, 9748, 179430, 180547, 234474]"
651724,The Irishman: In Conversation,2019-11-27,0,0,7.5,103,7.938,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4433, 9817]"
629502,James vs. His Future Self,2019-09-17,0,0,5.779,34,4.961,"[1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4379, 14760, 206736]"
54532,Is It Just Me?,2010-01-15,0,0,5.578,64,5.243,"[1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1253, 3303, 10325, 158718, 182195, 206580, 208748, 209064, 237989, 258533, 265777]"
698222,"From Today, It's My Turn!!: The Movie",2020-07-17,0,0,6.789,19,4.281,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[233, 13141]"
200054,Jail Caesar,2012-06-28,0,0,6.3,3,1.585,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]",[]
222136,Jake Squared,2014-08-15,0,0,4.6,5,1.763,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14534, 41406, 224876]"
448439,Jaha's Promise,2017-03-16,0,0,7.0,3,1.186,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
522530,The Iron Orchard,2018-05-05,0,0,5.8,6,2.177,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[818, 1556, 15060, 193506, 193507, 214548]"
233470,Jamesy Boy,2014-01-03,0,0,6.463,148,11.951,"[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[378, 1310, 11436, 15009]"
244562,Jamie Marks Is Dead,2014-07-28,2200000,0,5.462,93,9.758,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6270, 10224, 34079, 156316, 162846]"
282984,Irrational Man,2015-07-17,11000000,27391084,6.538,2284,10.426,"[1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3616, 5713]"
174751,Jane Got a Gun,2015-12-31,25000000,1397284,5.832,778,16.578,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]",[]
355890,Jane Wants a Boyfriend,2015-11-11,0,0,6.4,30,3.715,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9840, 181318]"
258251,Ironclad 2: Battle for Blood,2014-03-14,0,115791,4.9,87,6.566,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[3098, 9663, 9725, 161257, 215160, 235189]"
470819,Jane,2017-12-28,0,1723379,7.434,122,11.739,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[409, 5565, 18330, 157972, 190026, 198343, 226436, 228384, 232487, 238409, 252105, 298372, 299767]"
341059,Jason and Shirley,2015-06-18,0,0,3.5,2,0.6,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
321974,Janis: Little Girl Blue,2015-09-09,0,0,7.317,156,10.928,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[5565, 6447, 162066, 187056, 223969, 223970]"
436932,Jawbone,2017-05-12,0,0,6.061,66,11.249,"[1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 209476]"
414027,Jasper Jones,2017-03-02,0,0,6.438,80,9.041,"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1415, 818, 5719, 12425, 156091, 208992]"
174645,Java Heat,2013-03-06,15000000,1061,5.4,77,9.292,"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
440762,Jay and Silent Bob Reboot,2019-10-15,10000000,1011305,5.668,486,25.266,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[5451, 12396, 54169, 167541]"
179267,Jay and Silent Bob's Super Groovy Cartoon Movie,2013-04-20,0,0,5.079,57,6.1,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[54169, 155030, 157677]"
324668,Jason Bourne,2016-07-27,120000000,415484914,6.339,5461,42.816,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[782, 591, 1453, 585, 3713, 1200, 9856, 12361, 14570, 175056, 176802, 245718, 249794, 303565]"
565537,Jawline,2019-01-28,0,0,5.9,13,5.467,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[10683, 253419, 317608, 322209]"
579507,Jay Myself,2019-07-31,0,0,6.0,5,0.751,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[5565]
97686,The Jeffrey Dahmer Files,2013-02-15,0,0,5.6,46,6.372,"[0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9826, 10714, 14895, 33722]"
473812,Jerry Before Seinfeld,2017-09-19,0,0,6.9,118,6.408,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[9716]
55341,Jeepers Creepers 3,2017-09-26,6200000,4017852,4.909,838,48.264,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[1299, 9663, 9276, 9748, 10629, 10789, 68646, 158279, 162365, 163841, 176096, 182278, 206835, 214418]"
75190,Jeff Dunham: Controlled Chaos,2011-09-27,0,0,6.4,37,4.407,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[8708, 9704, 9716]"
463157,Jellyfish,2019-02-15,0,0,7.6,24,2.398,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4553, 6733, 10683, 11935, 41329, 188259, 233615, 240315, 240485, 256386, 256476, 276162]"
300685,Jeff Dunham: All Over the Map,2014-11-18,0,0,5.8,18,1.262,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9704, 9716, 11634]"
381035,Jean of the Joneses,2016-06-01,0,0,6.6,7,1.62,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
237200,Jerusalem,2013-11-16,0,0,6.7,27,6.017,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
266639,Jem and the Holograms,2015-10-22,5000000,2300000,5.536,365,12.865,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0]","[6054, 1308, 10229, 10232, 13014, 18001, 179431, 241738]"
89593,Jerusalem Countdown,2011-08-26,0,0,4.413,23,6.113,"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[818, 6548, 190531, 210137, 231099, 273060, 281237, 282071]"
339547,Jeruzalem,2016-01-22,0,0,5.525,554,14.309,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[536, 3575, 15001, 161261, 163053, 212410, 220860]"
82532,"Jeff, Who Lives at Home",2011-09-13,10000000,4400000,6.193,581,12.027,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1157, 1421, 2587, 8631, 9866, 10333, 10855, 40850, 54016, 54169, 182651, 240237, 243959, 248906, 326380, 326381]"
110148,Jesse Stone: Benefit of the Doubt,2012-05-19,0,0,6.851,67,12.957,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]",[]
43263,Jesse Stone: No Remorse,2010-05-09,0,0,6.797,79,9.03,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[8015, 41393]"
59238,Jesse Stone: Innocents Lost,2011-05-21,0,0,6.461,64,13.359,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[8015, 41393]"
96973,Jesus Henry Christ,2012-05-04,0,20184,6.3,108,7.355,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[11718, 157899, 158639]"
361263,Jesse Stone: Lost in Paradise,2015-10-18,0,0,6.588,85,17.123,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0]",[]
635100,Jesus Is King,2019-10-25,0,1082629,4.8,10,2.105,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]","[5708, 11001, 156205, 162766, 210421, 254106, 254624, 287803]"
90116,Jessicka Rabid,2010-11-26,0,0,2.571,6,1.4,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
298250,Jigsaw,2017-10-25,10000000,103000000,6.224,3471,48.664,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[4426, 10292, 9663, 9856, 13006, 34079, 50009, 157376, 159588, 184312, 235261, 295702]"
1157049,Jigen Daisuke,2023-10-12,0,0,7.194,36,37.722,"[1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[13141, 179431]"
576704,Jezebel,2020-01-03,0,0,6.6,7,2.723,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[14570, 187056, 190178, 241738]"
77259,Jews and Baseball: An American Love Story,2010-01-01,0,0,6.0,2,1.613,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6075, 1480, 11704, 11211, 225223]"
469019,Jim & Andy: The Great Beyond,2017-09-05,0,0,7.523,638,13.205,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[33490, 227476]"
620725,Jexi,2019-10-10,5000000,9341824,6.843,1116,21.626,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[310, 582, 1576, 9840, 15156]"
289728,Jingle All the Way 2,2014-12-02,10000000,0,5.384,99,16.576,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[65, 1991, 207317]"
299641,Jimmy Vestvood: Amerikan Hero,2016-03-13,2500000,230069,5.361,36,4.98,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
473408,Joan Didion: The Center Will Not Hold,2017-10-11,0,0,7.2,55,5.247,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[13028]
251768,JLA Adventures: Trapped in Time,2014-01-21,0,0,6.602,205,18.755,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]","[679, 9715, 4379, 9717, 33637]"
115782,Jobs,2013-08-16,12000000,42100000,6.133,2332,15.855,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[6104, 5565, 9672, 171068, 198051]"
262958,Jimmy's Hall,2014-05-30,0,4825184,6.743,183,14.986,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]","[12987, 14985, 214548]"
198200,Jodi Arias: Dirty Little Secret,2013-06-22,0,0,5.688,40,6.885,"[1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]","[9826, 33722]"
81670,Jock the Hero Dog,2011-07-29,0,0,4.409,11,4.073,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0]",[]
108915,Jobriath A.D.,2012-06-15,0,0,7.1,11,1.562,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0]",[]
157847,Joe,2014-04-11,4000000,2431443,6.505,867,14.784,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2337, 516, 549, 818, 1585, 6149, 1411, 1556, 2217, 3450, 4552, 9720, 9276, 11696, 9826, 10404, 15518, 33457, 156121, 168867, 233034, 233036, 233037, 233038, 312898]"
191720,Jodorowsky's Dune,2013-08-30,0,0,7.876,592,11.322,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[886, 14530, 33490]"
405656,Joe Cinque's Consolation,2016-07-30,0,0,5.5,4,0.73,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[818, 33722, 33861, 262337]"
49529,John Carter,2012-03-07,250000000,284100000,6.31,5325,50.968,"[0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[7376, 1456, 839, 818, 10685, 3801, 9951, 10539, 10028, 163252, 179102, 190320, 195446, 207928, 287011]"
393949,Joe's Violin,2016-04-14,0,0,6.0,17,0.931,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[187056, 263548]"
458156,John Wick: Chapter 3 - Parabellum,2019-05-15,55000000,326709727,7.445,10000,113.218,"[0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 779, 8045, 1623, 2908, 1629, 3271, 4553, 7041, 9663, 10291, 13116, 200235, 206041, 252153, 257090]"
253849,John Doe: Vigilante,2014-03-21,0,0,6.438,128,10.352,"[0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
38397,"The Legend of Al, John and Jack",2002-12-13,0,0,7.064,1102,9.045,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[11469, 171854, 209849, 241031]"
515001,Jojo Rabbit,2019-10-18,14000000,82468705,8.032,8951,35.314,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]","[818, 1956, 2433, 8201, 7942, 4446, 10199, 14768, 191726, 207883, 234125, 241930, 241982]"
245891,John Wick,2014-10-22,20000000,88761661,7.424,18297,82.008,"[0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2708, 8045, 3149, 3271, 9748, 9826, 15162, 18115, 33476]"
650073,John Mulaney & The Sack Lunch Bunch,2019-12-24,0,0,7.1,94,10.17,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[4344, 259412]"
475557,Joker,2019-10-01,55000000,1074500000,8.165,23974,78.595,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1566, 542, 3679, 6259, 3199, 3289, 9717, 9826, 12565, 18023, 41329, 41665, 164186, 166235, 177489, 190823, 194404, 196003, 208289, 240237, 242214, 315529]"
310043,Johnny Frank Garrett's Last Word,2016-03-13,0,0,4.802,43,4.91,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1556, 3246, 9672, 9826, 10541, 13129, 33518, 34079, 170620]"
284483,Johnny Bravo Goes to Bollywood,2011-11-04,0,0,5.7,10,1.4,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0]",[]
124078,The Secret Disco Revolution,2012-09-08,0,0,6.0,2,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
390989,Sharknado 4: The 4th Awakens,2016-07-31,0,0,4.5,359,17.884,"[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[2988, 9663, 14570, 158126]"
295315,Sex Ed,2014-11-07,0,0,5.3,142,12.025,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
92965,The Shore,2011-02-10,0,0,5.8,20,1.476,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[230977, 263548]"
239562,The Single Moms Club,2014-03-14,8000000,16400000,6.08,144,21.971,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[736, 825, 3551, 10428, 13028, 14768, 41153, 156801, 163758, 171848, 189007, 210281, 210295, 220314, 235369, 275599, 304845, 325636]"
1027073,In the Land of Saints and Sinners,2023-10-06,0,0,6.3,80,82.085,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[782, 1228, 5331, 33702, 157198, 264701, 312898]"
333367,Sky,2015-09-16,0,0,6.31,87,6.871,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[187056]
96999,Smitty,2012-04-10,0,0,5.8,19,2.911,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]",[]
112304,Soldiers of Fortune,2012-06-07,8000000,0,5.0,143,13.496,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
27022,The Sorcerer's Apprentice,2010-07-13,150000000,215300000,6.107,4723,39.612,"[0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0]","[616, 10364, 2343, 2795, 3098, 3873, 5147, 10821, 13072, 165317, 169866, 172365, 177912, 179430, 195269, 207427, 207844, 220059, 222347, 236458, 244895, 245230, 269233, 287429, 299786, 306011, 306012, 306013, 308070, 309014]"
348391,Speech & Debate,2017-04-07,0,0,6.0,84,7.78,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[271, 10123, 10181, 7312, 215007, 227656]"
56288,Spy Kids: All the Time in the World,2011-08-18,27000000,85600000,4.681,929,36.458,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]","[5265, 470, 3650, 4289]"
35558,Starstruck,2010-02-14,0,0,7.016,1146,22.195,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]","[966, 380, 2032, 2560, 9799, 6562, 9673, 18028, 171831, 224549]"
602310,Still Laugh-In: The Stars Celebrate,2019-05-14,0,0,5.3,15,1.988,"[0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0]",[]
473497,Strange Colours,2018-11-23,0,0,5.857,7,1.4,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6015, 156937, 157906, 161194, 187056, 193760]"
205392,Strange Frame: Love & Sax,2012-05-03,2000000,0,5.192,13,2.783,"[0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]","[2964, 9951, 9833]"
159040,The Stuart Hall Project,2013-01-18,0,0,4.6,5,0.6,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
463647,The Sub,2017-06-20,0,0,6.5,2,0.84,"[0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
431948,The Summoning,2014-10-13,200000,0,4.0,1,0.931,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[4720, 3099, 9720, 156593, 163055, 240473]"
403068,Sun Dogs,2017-06-18,0,0,6.56,84,8.76,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1701, 243451]"
95177,Sun Don't Shine,2013-04-26,0,0,5.4,27,4.084,"[1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[171993, 187056]"
605048,Supervized,2019-07-16,0,0,5.1,27,2.946,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9715, 4948, 7313, 163512]"
65762,Swinging with the Finkels,2011-06-01,0,0,4.3,47,8.007,"[0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6038, 14534, 14914, 171848, 220788, 220790]"
353571,Tallulah,2016-06-02,0,0,6.72,686,9.548,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[242, 4580, 1009, 1930, 5918, 2233, 10325, 10594, 14604, 170361, 176227, 177927, 178317, 182295, 187056, 193049, 196911, 268132]"
174309,Teenage,2013-04-20,0,0,6.5,20,2.642,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[296608]
72477,Texas Killing Fields,2011-10-14,0,957240,5.7,439,18.254,"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]","[13006, 14676, 173224, 187056]"
87428,That's My Boy,2012-06-14,70000000,58100000,5.793,1800,58.589,"[1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[1326, 11262, 33841, 41355, 181514, 229810]"
398287,They Call Us Monsters,2016-06-06,0,0,6.737,19,1.024,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[378, 2400, 14857]"
380169,They Will All Die in Space,2015-06-25,0,0,6.571,7,0.6,"[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[9882, 208212]"
543580,They Shall Not Grow Old,2018-11-09,0,20904188,7.767,537,11.634,"[0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0]","[2504, 188725, 210184, 230915, 248911]"
496274,The Thinning: New World Order,2018-10-17,2000000,0,7.093,108,15.763,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[]
75170,Third Star,2010-06-01,0,14586,7.024,127,8.496,"[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[6054, 10163, 187056]"
470614,Tales from the Hood 2,2018-07-13,0,0,4.84,50,4.029,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",[9706]
